stnId,stnNm,year,week,avg_temp,min_temp,max_temp,temp_range,total_rain,rain_days,cold_stress_days,warm_days,obs_days,cum_temp_ytd,avg_temp_clim,temp_anomaly
188,성산,2025,28,26.12857142857143,22.5,31.2,4.199999999999999,10.9,1,0,7,7,375.9559523809524,26.21428571428571,-0.08571428571428186
188,성산,2025,29,26.52857142857143,22.6,30.8,1.1999999999999993,33.8,3,0,7,7,402.4845238095238,26.71904761904762,-0.1904761904761898
188,성산,2025,30,28.228571428571428,23.6,31.8,1.6000000000000014,0.0,0,0,7,7,430.71309523809526,28.185714285714283,0.04285714285714448
188,성산,2025,31,28.7,24.3,32.3,1.0,0.4,0,0,7,7,459.41309523809525,29.00952380952381,-0.3095238095238102
188,성산,2025,32,28.514285714285712,24.6,34.1,2.5,42.7,3,0,7,7,487.92738095238093,28.576190476190476,-0.06190476190476346
188,성산,2025,33,27.714285714285715,22.9,32.0,3.3999999999999986,34.5,2,0,7,7,515.6416666666667,27.828571428571433,-0.11428571428571743
188,성산,2025,34,28.657142857142855,24.7,33.6,0.8999999999999986,27.9,2,0,7,7,544.2988095238095,28.34285714285714,0.31428571428571317
188,성산,2025,35,28.928571428571427,25.1,34.2,2.1000000000000014,24.0,2,0,7,7,573.2273809523809,28.02857142857143,0.8999999999999986
188,성산,2025,36,27.914285714285715,22.9,33.6,2.599999999999998,64.1,4,0,7,7,601.1416666666667,27.166666666666668,0.7476190476190467
188,성산,2025,37,26.885714285714283,22.3,31.5,2.5,333.6,6,0,7,7,628.0273809523809,27.495238095238093,-0.6095238095238109
188,성산,2025,38,26.2,19.6,33.7,4.800000000000001,33.9,2,0,7,7,654.2273809523809,26.209523809523812,-0.009523809523813043
188,성산,2025,39,25.714285714285715,22.5,32.0,4.199999999999999,87.4,5,0,7,7,679.9416666666666,24.566666666666666,1.1476190476190489
188,성산,2025,40,23.557142857142857,18.3,29.5,3.299999999999997,66.9,1,0,7,7,703.4988095238095,21.633333333333336,1.9238095238095205
188,성산,2025,41,24.52857142857143,20.4,29.5,0.7999999999999972,0.0,0,0,7,7,728.0273809523809,21.423809523809524,3.1047619047619044
188,성산,2025,42,23.571428571428573,19.3,29.5,3.599999999999998,80.5,3,0,7,7,751.5988095238096,21.138095238095236,2.433333333333337
188,성산,2025,43,18.585714285714285,15.1,22.9,3.3000000000000007,7.0,2,0,7,7,770.1845238095239,18.652380952380952,-0.06666666666666643
188,성산,2025,44,15.414285714285715,8.4,20.9,5.799999999999999,2.2,1,0,7,7,785.5988095238096,18.261904761904763,-2.847619047619048
188,성산,2025,45,16.985714285714288,9.2,22.3,7.799999999999999,51.699999999999996,2,0,7,7,802.5845238095238,15.614285714285714,1.3714285714285737
188,성산,2025,46,14.057142857142859,6.2,22.1,3.8999999999999986,0.0,0,0,7,7,816.6416666666667,13.795238095238096,0.26190476190476275
188,성산,2025,47,10.799999999999999,5.7,18.7,3.0999999999999996,0.6,0,0,5,7,827.4416666666666,11.157142857142858,-0.3571428571428594
188,성산,2025,48,11.9,4.0,21.3,7.600000000000001,1.0,0,0,5,7,839.3416666666667,10.304761904761905,1.595238095238095
188,성산,2025,49,8.642857142857142,2.6,19.4,6.6,0.3,0,0,2,7,847.9845238095238,10.19047619047619,-1.5476190476190474
188,성산,2025,50,9.857142857142858,2.3,16.8,5.9,9.0,2,0,4,7,857.8416666666667,9.533333333333333,0.32380952380952444
188,성산,2025,51,10.285714285714286,1.3,21.4,9.7,3.5,1,0,4,7,868.1273809523809,6.271428571428571,4.014285714285715
188,성산,2025,52,7.171428571428572,-2.8,17.9,13.5,0.2,0,0,2,7,875.2988095238095,7.1000000000000005,0.07142857142857117
188,성산,2026,1,3.475,-1.3,10.6,6.2,8.1,1,0,0,4,3.475,6.003571428571428,-2.528571428571428
188,성산,2026,2,5.642857142857143,-0.4,14.4,7.9,5.6,1,0,0,7,9.117857142857144,6.771428571428571,-1.1285714285714281
188,성산,2026,3,9.471428571428572,-1.0,19.2,8.1,0.0,0,0,3,7,18.589285714285715,7.3999999999999995,2.071428571428572
188,성산,2026,4,2.585714285714286,-3.4,10.7,5.5,0.8,0,0,0,7,21.175,3.9428571428571426,-1.3571428571428568
188,성산,2026,5,3.4,-0.2,8.7,2.1,0.2,0,0,0,7,24.575000000000003,5.9071428571428575,-2.5071428571428576
188,성산,2026,6,4.171428571428572,-3.5,16.5,11.4,9.6,3,0,1,7,28.746428571428574,5.2178571428571425,-1.0464285714285708
188,성산,2026,7,8.114285714285714,-0.9,17.5,7.499999999999999,1.4,1,0,2,7,36.86071428571429,8.471428571428572,-0.35714285714285765
188,성산,2026,8,9.171428571428573,1.2,20.7,8.700000000000001,0.0,0,0,3,7,46.03214285714286,7.1000000000000005,2.071428571428572
188,성산,2026,9,10.37142857142857,4.2,14.2,4.799999999999999,89.2,3,0,5,7,56.40357142857143,8.910714285714285,1.4607142857142854
188,성산,2026,10,8.428571428571429,0.6,15.4,6.800000000000001,48.300000000000004,2,3,2,7,64.83214285714286,9.675,-1.2464285714285719
188,성산,2026,11,7.9,0.8,13.3,3.6000000000000005,0.0,0,5,0,7,72.73214285714286,10.082142857142857,-2.182142857142857
188,성산,2026,12,10.457142857142857,5.0,17.2,3.8999999999999986,19.7,1,0,5,7,83.18928571428572,11.507142857142856,-1.049999999999999
188,성산,2026,13,14.6,5.6,23.3,4.9,10.1,2,0,7,7,97.78928571428571,13.471428571428572,1.1285714285714281
188,성산,2026,14,14.414285714285715,6.6,20.9,2.5,68.1,4,0,7,7,112.20357142857144,13.353571428571428,1.0607142857142868
188,성산,2026,15,14.4,7.4,22.3,5.800000000000001,0.0,0,0,2,2,126.60357142857143,14.735714285714286,-0.3357142857142854
189,서귀포,2023,1,7.828571428571428,3.1,13.7,3.0,0.0,0,0,0,7,7.828571428571428,7.731795634920635,0.09677579365079314
189,서귀포,2023,2,12.62857142857143,5.7,17.8,7.000000000000002,63.6,4,0,6,7,20.45714285714286,8.29642857142857,4.332142857142859
189,서귀포,2023,3,6.0,1.8,10.1,3.4,2.3,1,0,0,7,26.45714285714286,8.967857142857143,-2.9678571428571434
189,서귀포,2023,4,3.2571428571428567,-4.5,13.0,11.2,5.3,2,0,0,7,29.714285714285715,5.675,-2.417857142857143
189,서귀포,2023,5,8.171428571428573,2.0,15.5,6.3999999999999995,0.0,0,0,1,7,37.885714285714286,7.810714285714286,0.36071428571428665
189,서귀포,2023,6,10.585714285714285,5.6,16.1,2.5999999999999996,35.5,4,0,6,7,48.471428571428575,6.95,3.6357142857142852
189,서귀포,2023,7,10.171428571428573,4.7,16.1,6.300000000000001,13.4,4,0,4,7,58.642857142857146,9.75,0.4214285714285726
189,서귀포,2023,8,7.757142857142857,1.0,14.8,6.1,10.700000000000001,3,0,2,7,66.4,8.721428571428572,-0.9642857142857144
189,서귀포,2023,9,10.071428571428571,3.8,15.7,4.8,12.7,2,2,4,7,76.47142857142858,9.946428571428571,0.125
189,서귀포,2023,10,14.314285714285715,7.2,19.0,4.200000000000001,2.6,1,0,7,7,90.78571428571429,10.7,3.6142857142857157
189,서귀포,2023,11,12.471428571428572,4.6,20.4,8.5,13.4,1,1,6,7,103.25714285714287,11.285714285714285,1.1857142857142868
189,서귀포,2023,12,15.1,9.2,19.3,4.099999999999998,25.7,5,0,7,7,118.35714285714286,12.607142857142858,2.492857142857142
189,서귀포,2023,13,15.728571428571428,9.4,22.9,5.399999999999999,1.7000000000000002,1,0,7,7,134.0857142857143,14.496428571428572,1.2321428571428559
189,서귀포,2023,14,14.028571428571428,6.7,19.1,5.5,144.70000000000002,4,0,7,7,148.11428571428573,14.125,-0.09642857142857153
189,서귀포,2023,15,15.700000000000001,10.6,20.5,3.200000000000001,31.5,1,0,7,7,163.81428571428572,15.8875,-0.18749999999999822
189,서귀포,2023,16,17.8,11.1,25.6,4.5,0.9,0,0,7,7,181.61428571428573,17.238095238095237,0.5619047619047635
189,서귀포,2023,17,15.057142857142859,10.1,20.8,4.1,14.0,4,0,7,7,196.67142857142858,16.5,-1.4428571428571413
189,서귀포,2023,18,17.342857142857145,12.6,22.1,5.399999999999999,389.8,5,0,7,7,214.01428571428573,17.485714285714288,-0.14285714285714235
189,서귀포,2023,19,17.32857142857143,11.8,23.8,2.8999999999999986,5.4,2,0,7,7,231.34285714285716,16.99047619047619,0.33809523809523867
189,서귀포,2023,20,19.357142857142858,14.7,24.1,3.8000000000000007,99.10000000000001,2,0,7,7,250.70000000000002,19.16190476190476,0.19523809523809632
189,서귀포,2023,21,20.271428571428572,14.4,24.4,3.6999999999999993,6.7,1,0,7,7,270.9714285714286,20.295238095238094,-0.02380952380952195
189,서귀포,2023,22,21.87142857142857,18.1,26.6,3.1000000000000014,169.0,4,0,7,7,292.84285714285716,20.704761904761906,1.1666666666666643
189,서귀포,2023,23,20.857142857142858,15.7,26.4,4.100000000000001,58.1,2,0,7,7,313.7,21.166666666666668,-0.3095238095238102
189,서귀포,2023,24,22.7,19.1,26.6,0.8999999999999986,2.3,1,0,7,7,336.40000000000003,22.876190476190477,-0.17619047619047734
189,서귀포,2023,25,23.271428571428572,19.6,27.7,1.5,187.1,2,0,7,7,359.6714285714286,23.295238095238094,-0.02380952380952195
189,서귀포,2023,26,24.228571428571428,22.1,27.5,1.3000000000000007,85.8,4,0,7,7,383.90000000000003,23.985714285714284,0.24285714285714377
189,서귀포,2023,27,25.271428571428572,21.1,31.0,1.6000000000000014,133.20000000000002,4,0,7,7,409.1714285714286,26.5952380952381,-1.3238095238095262
189,서귀포,2023,28,26.314285714285713,24.9,28.1,0.6999999999999993,20.400000000000002,2,0,7,7,435.4857142857143,26.3,0.014285714285712459
189,서귀포,2023,29,26.099999999999998,21.2,29.5,1.1999999999999993,129.0,3,0,7,7,461.5857142857143,27.133333333333336,-1.0333333333333385
189,서귀포,2023,30,27.271428571428572,23.9,30.8,2.400000000000002,82.3,5,0,7,7,488.8571428571429,28.895238095238096,-1.6238095238095234
189,서귀포,2023,31,29.557142857142857,25.7,34.1,1.7999999999999972,7.2,3,0,7,7,518.4142857142857,29.71428571428571,-0.1571428571428548
189,서귀포,2023,32,28.342857142857145,24.8,34.0,3.400000000000002,9.799999999999999,1,0,7,7,546.7571428571429,29.009523809523813,-0.6666666666666679
189,서귀포,2023,33,27.771428571428572,24.9,30.9,1.3999999999999986,1.2,1,0,7,7,574.5285714285715,28.633333333333336,-0.8619047619047642
189,서귀포,2023,34,27.157142857142855,23.3,31.3,2.5,66.2,3,0,7,7,601.6857142857143,28.814285714285717,-1.657142857142862
189,서귀포,2023,35,26.728571428571428,23.7,31.0,2.6000000000000014,191.0,7,0,7,7,628.4142857142857,28.614285714285714,-1.8857142857142861
189,서귀포,2023,36,26.47142857142857,21.9,31.7,3.0,0.0,0,0,7,7,654.8857142857142,28.02857142857143,-1.557142857142857
189,서귀포,2023,37,26.37142857142857,23.1,30.2,2.0,57.3,3,0,7,7,681.2571428571429,27.985714285714284,-1.6142857142857139
189,서귀포,2023,38,25.11428571428571,22.0,30.1,2.3999999999999986,11.4,2,0,7,7,706.3714285714286,27.047619047619047,-1.9333333333333371
189,서귀포,2023,39,24.228571428571428,18.9,29.3,4.400000000000002,4.6,1,0,7,7,730.6,25.32380952380952,-1.0952380952380913
189,서귀포,2023,40,21.271428571428572,17.3,26.3,2.6999999999999993,0.2,0,0,7,7,751.8714285714286,23.176190476190474,-1.9047619047619015
189,서귀포,2023,41,20.857142857142858,16.7,25.3,1.8999999999999986,0.0,0,0,7,7,772.7285714285714,22.71904761904762,-1.8619047619047606
189,서귀포,2023,42,18.62857142857143,13.6,24.5,4.5,5.7,2,0,7,7,791.3571428571429,22.44285714285714,-3.8142857142857096
189,서귀포,2023,43,18.74285714285714,14.0,24.6,2.1999999999999993,0.0,0,0,7,7,810.1,20.0,-1.2571428571428598
189,서귀포,2023,44,21.17142857142857,14.2,25.7,4.400000000000002,5.2,1,0,7,7,831.2714285714286,19.266666666666666,1.904761904761905
189,서귀포,2023,45,16.085714285714285,8.2,23.9,8.200000000000001,18.3,3,0,7,7,847.3571428571429,17.166666666666668,-1.0809523809523824
189,서귀포,2023,46,11.028571428571428,4.7,18.3,5.1,21.1,3,0,5,7,858.3857142857142,15.376190476190475,-4.347619047619046
189,서귀포,2023,47,12.857142857142858,4.7,21.3,9.500000000000002,0.0,0,0,5,7,871.2428571428571,13.02857142857143,-0.1714285714285726
189,서귀포,2023,48,9.87142857142857,4.3,17.5,7.6000000000000005,0.7,0,0,4,7,881.1142857142858,11.64285714285714,-1.7714285714285705
189,서귀포,2023,49,14.471428571428572,6.7,22.4,7.899999999999999,3.2,1,0,7,7,895.5857142857143,12.057142857142857,2.4142857142857146
189,서귀포,2023,50,12.485714285714286,0.6,20.6,14.399999999999999,62.8,2,0,5,7,908.0714285714286,10.97142857142857,1.514285714285716
189,서귀포,2023,51,3.8714285714285714,-1.5,10.2,6.8999999999999995,7.1,2,0,0,7,911.9428571428572,8.057142857142857,-4.185714285714285
189,서귀포,2023,52,9.4375,3.3,16.2,5.800000000000001,1.5,1,0,3,8,921.3803571428572,8.755357142857143,0.6821428571428569
189,서귀포,2024,1,9.211111111111112,4.1,14.8,5.1000000000000005,0.0,0,0,2,9,9.211111111111112,7.731795634920635,1.479315476190477
189,서귀포,2024,2,8.485714285714286,2.7,15.8,6.5,2.5,1,0,2,7,17.696825396825396,8.29642857142857,0.18928571428571495
189,서귀포,2024,3,11.5,5.0,17.5,6.299999999999999,46.9,4,0,5,7,29.196825396825396,8.967857142857143,2.5321428571428566
189,서귀포,2024,4,4.471428571428571,-1.8,10.9,6.7,2.4,1,0,0,7,33.66825396825397,5.675,-1.2035714285714292
189,서귀포,2024,5,10.085714285714285,2.1,16.2,6.3,41.1,5,0,5,7,43.75396825396825,7.810714285714286,2.2749999999999995
189,서귀포,2024,6,8.200000000000001,3.3,16.1,4.5,9.5,1,0,1,7,51.953968253968256,6.95,1.2500000000000009
189,서귀포,2024,7,12.12857142857143,4.4,19.1,6.1,45.1,2,0,4,7,64.08253968253969,9.75,2.37857142857143
189,서귀포,2024,8,11.157142857142857,6.5,18.4,8.799999999999999,43.8,4,0,3,7,75.23968253968255,8.721428571428572,2.435714285714285
189,서귀포,2024,9,7.614285714285714,0.7,12.1,5.7,13.2,1,3,1,7,82.85396825396825,9.946428571428571,-2.3321428571428573
189,서귀포,2024,10,9.085714285714285,2.4,14.2,4.1,24.400000000000002,2,1,2,7,91.93968253968254,10.7,-1.6142857142857139
189,서귀포,2024,11,11.585714285714285,4.7,18.4,5.300000000000001,22.2,3,1,6,7,103.52539682539683,11.285714285714285,0.3000000000000007
189,서귀포,2024,12,12.299999999999999,4.2,18.3,8.2,17.200000000000003,1,1,5,7,115.82539682539682,12.607142857142858,-0.3071428571428587
189,서귀포,2024,13,13.700000000000001,8.7,19.3,2.700000000000001,91.7,3,0,7,7,129.52539682539683,14.496428571428572,-0.7964285714285708
189,서귀포,2024,14,15.4,11.7,20.3,2.400000000000002,87.0,3,0,7,7,144.92539682539683,14.125,1.2750000000000004
189,서귀포,2024,15,16.9,11.8,22.3,4.300000000000001,5.9,2,0,7,7,161.8253968253968,15.8875,1.0124999999999993
189,서귀포,2024,16,17.057142857142857,12.1,23.4,3.5999999999999996,113.6,2,0,7,7,178.8825396825397,17.238095238095237,-0.1809523809523803
189,서귀포,2024,17,17.37142857142857,11.7,24.4,4.099999999999998,11.2,3,0,7,7,196.25396825396825,16.5,0.8714285714285701
189,서귀포,2024,18,18.214285714285715,13.0,22.5,4.299999999999997,157.9,3,0,7,7,214.46825396825398,17.485714285714288,0.7285714285714278
189,서귀포,2024,19,17.642857142857142,11.6,23.5,4.600000000000001,77.1,3,0,7,7,232.11111111111111,16.99047619047619,0.6523809523809518
189,서귀포,2024,20,19.385714285714283,12.9,26.7,3.3999999999999986,0.0,0,0,7,7,251.4968253968254,19.16190476190476,0.22380952380952124
189,서귀포,2024,21,21.24285714285714,16.5,27.5,2.200000000000003,30.4,1,0,7,7,272.7396825396825,20.295238095238094,0.947619047619046
189,서귀포,2024,22,20.571428571428573,16.1,27.2,3.1999999999999993,2.5,1,0,7,7,293.31111111111113,20.704761904761906,-0.13333333333333286
189,서귀포,2024,23,20.985714285714288,16.2,25.5,1.8000000000000007,62.9,2,0,7,7,314.2968253968254,21.166666666666668,-0.1809523809523803
189,서귀포,2024,24,23.771428571428572,17.4,29.7,3.5,0.5,0,0,7,7,338.06825396825394,22.876190476190477,0.8952380952380956
189,서귀포,2024,25,23.085714285714285,16.9,30.1,3.1999999999999993,284.6,4,0,7,7,361.15396825396823,23.295238095238094,-0.20952380952380878
189,서귀포,2024,26,23.0,20.1,27.4,1.7999999999999972,267.6,4,0,7,7,384.15396825396823,23.985714285714284,-0.985714285714284
189,서귀포,2024,27,25.75714285714286,23.3,28.8,2.6000000000000014,11.3,4,0,7,7,409.9111111111111,26.5952380952381,-0.8380952380952387
189,서귀포,2024,28,25.357142857142858,20.8,29.0,4.699999999999999,72.5,4,0,7,7,435.268253968254,26.3,-0.9428571428571431
189,서귀포,2024,29,27.542857142857144,23.7,31.2,3.5,59.0,2,0,7,7,462.81111111111113,27.133333333333336,0.40952380952380807
189,서귀포,2024,30,29.485714285714288,25.6,33.0,2.5,50.900000000000006,2,0,7,7,492.2968253968254,28.895238095238096,0.5904761904761919
189,서귀포,2024,31,30.071428571428573,27.3,34.2,1.2000000000000028,23.2,1,0,7,7,522.368253968254,29.71428571428571,0.3571428571428612
189,서귀포,2024,32,30.2,26.7,34.3,0.9000000000000021,6.3,2,0,7,7,552.568253968254,29.009523809523813,1.1904761904761862
189,서귀포,2024,33,29.32857142857143,23.8,33.9,1.0999999999999979,57.9,3,0,7,7,581.8968253968254,28.633333333333336,0.6952380952380928
189,서귀포,2024,34,29.52857142857143,25.8,33.5,1.4000000000000021,34.7,3,0,7,7,611.4253968253968,28.814285714285717,0.7142857142857117
189,서귀포,2024,35,29.457142857142856,25.0,34.7,2.3000000000000007,2.4,1,0,7,7,640.8825396825397,28.614285714285714,0.8428571428571416
189,서귀포,2024,36,28.32857142857143,24.0,33.5,1.0,18.3,2,0,7,7,669.2111111111111,28.02857142857143,0.3000000000000007
189,서귀포,2024,37,29.657142857142855,25.1,34.5,2.0,22.1,2,0,7,7,698.868253968254,27.985714285714284,1.6714285714285708
189,서귀포,2024,38,28.47142857142857,24.2,33.1,4.100000000000001,79.10000000000001,5,0,7,7,727.3396825396825,27.047619047619047,1.423809523809524
189,서귀포,2024,39,25.385714285714283,21.7,29.8,1.8000000000000007,0.0,0,0,7,7,752.7253968253968,25.32380952380952,0.06190476190476346
189,서귀포,2024,40,23.02857142857143,17.8,30.0,4.699999999999999,8.4,1,0,7,7,775.7539682539682,23.176190476190474,-0.14761904761904532
189,서귀포,2024,41,21.25714285714286,17.0,26.8,3.3000000000000007,44.900000000000006,2,0,7,7,797.0111111111111,22.71904761904762,-1.4619047619047585
189,서귀포,2024,42,23.428571428571427,16.4,29.6,7.299999999999997,26.1,5,0,7,7,820.4396825396825,22.44285714285714,0.9857142857142875
189,서귀포,2024,43,20.942857142857143,14.2,28.3,5.399999999999999,43.5,3,0,7,7,841.3825396825397,20.0,0.9428571428571431
189,서귀포,2024,44,19.7,15.1,24.8,2.0,154.29999999999998,4,0,7,7,861.0825396825397,19.266666666666666,0.43333333333333357
189,서귀포,2024,45,17.3,10.6,24.8,4.299999999999999,6.0,1,0,7,7,878.3825396825397,17.166666666666668,0.13333333333333286
189,서귀포,2024,46,18.928571428571427,14.2,23.8,2.3999999999999986,23.1,2,0,7,7,897.3111111111111,15.376190476190475,3.552380952380952
189,서귀포,2024,47,13.671428571428573,9.1,19.5,1.700000000000001,1.2,1,0,7,7,910.9825396825397,13.02857142857143,0.6428571428571423
189,서귀포,2024,48,11.37142857142857,5.4,18.5,8.1,39.4,5,0,4,7,922.3539682539682,11.64285714285714,-0.27142857142857046
189,서귀포,2024,49,10.614285714285714,4.7,19.9,6.6,0.4,0,0,4,7,932.968253968254,12.057142857142857,-1.442857142857143
189,서귀포,2024,50,8.700000000000001,4.1,14.7,3.5999999999999996,0.4,0,0,1,7,941.668253968254,10.97142857142857,-2.2714285714285687
189,서귀포,2024,51,7.642857142857143,2.7,14.5,3.1999999999999993,0.6,0,0,0,7,949.3111111111111,8.057142857142857,-0.4142857142857137
189,서귀포,2024,52,7.828571428571428,2.7,14.6,4.800000000000001,0.1,0,0,0,7,957.1396825396826,8.755357142857143,-0.9267857142857148
189,서귀포,2025,1,8.7375,2.5,17.1,5.5,0.3,0,0,2,8,8.7375,7.731795634920635,1.0057043650793656
189,서귀포,2025,2,5.0,-1.4,11.2,6.0,1.2,0,0,0,7,13.7375,8.29642857142857,-3.296428571428571
189,서귀포,2025,3,7.442857142857143,2.5,15.1,4.7,0.0,0,0,1,7,21.180357142857144,8.967857142857143,-1.5250000000000004
189,서귀포,2025,4,9.357142857142858,4.4,16.0,2.700000000000001,0.0,0,0,2,7,30.5375,5.675,3.682142857142858
189,서귀포,2025,5,6.128571428571428,0.0,14.2,7.3,51.6,4,0,0,7,36.66607142857143,7.810714285714286,-1.6821428571428578
189,서귀포,2025,6,2.314285714285714,-2.4,9.9,5.3,10.7,3,0,0,7,38.980357142857144,6.95,-4.635714285714286
189,서귀포,2025,7,7.585714285714286,0.6,16.9,5.800000000000001,40.0,2,0,1,7,46.56607142857143,9.75,-2.1642857142857137
189,서귀포,2025,8,4.971428571428571,-0.2,10.9,3.4000000000000004,0.5,0,0,0,7,51.5375,8.721428571428572,-3.750000000000001
189,서귀포,2025,9,10.62857142857143,-0.3,18.2,12.0,40.3,3,0,3,7,62.16607142857143,9.946428571428571,0.6821428571428587
189,서귀포,2025,10,9.114285714285714,3.5,16.9,2.0999999999999996,26.4,2,1,1,7,71.28035714285714,10.7,-1.5857142857142854
189,서귀포,2025,11,11.514285714285714,2.6,18.1,6.6000000000000005,16.6,1,1,5,7,82.79464285714286,11.285714285714285,0.22857142857142954
189,서귀포,2025,12,10.471428571428572,2.3,20.2,10.4,1.3,1,4,4,7,93.26607142857144,12.607142857142858,-2.135714285714286
189,서귀포,2025,13,13.471428571428572,3.2,23.2,9.8,11.3,2,1,5,7,106.7375,14.496428571428572,-1.0250000000000004
189,서귀포,2025,14,11.700000000000001,4.0,19.6,3.8000000000000007,0.6,0,1,6,7,118.4375,14.125,-2.424999999999999
189,서귀포,2025,15,14.799999999999999,7.8,21.1,6.5,117.7,2,0,7,7,133.2375,15.8875,-1.0875000000000004
189,서귀포,2025,16,16.857142857142858,7.4,23.8,8.0,12.6,3,0,7,7,150.09464285714284,17.238095238095237,-0.3809523809523796
189,서귀포,2025,17,17.071428571428573,11.9,22.8,2.0999999999999996,62.2,2,0,7,7,167.16607142857143,16.5,0.571428571428573
189,서귀포,2025,18,16.900000000000002,11.3,23.1,2.799999999999999,69.9,1,0,7,7,184.06607142857143,17.485714285714288,-0.5857142857142854
189,서귀포,2025,19,16.0,11.5,21.3,2.4000000000000004,166.20000000000002,2,0,7,7,200.06607142857143,16.99047619047619,-0.9904761904761905
189,서귀포,2025,20,18.74285714285714,13.0,23.1,3.5,74.69999999999999,1,0,7,7,218.80892857142857,19.16190476190476,-0.4190476190476211
189,서귀포,2025,21,19.37142857142857,14.4,25.5,5.0,62.8,4,0,7,7,238.18035714285713,20.295238095238094,-0.9238095238095241
189,서귀포,2025,22,19.671428571428574,14.6,25.8,2.0,0.0,0,0,7,7,257.8517857142857,20.704761904761906,-1.0333333333333314
189,서귀포,2025,23,21.657142857142855,15.8,27.3,5.100000000000001,38.300000000000004,1,0,7,7,279.50892857142856,21.166666666666668,0.49047619047618696
189,서귀포,2025,24,22.157142857142855,18.8,26.7,2.6000000000000014,86.0,4,0,7,7,301.6660714285714,22.876190476190477,-0.7190476190476218
189,서귀포,2025,25,23.52857142857143,18.9,27.4,2.900000000000002,69.0,3,0,7,7,325.19464285714287,23.295238095238094,0.23333333333333428
189,서귀포,2025,26,24.728571428571428,19.2,31.3,5.0,4.8,1,0,7,7,349.92321428571427,23.985714285714284,0.7428571428571438
189,서귀포,2025,27,28.75714285714286,25.9,32.3,0.5,0.0,0,0,7,7,378.68035714285713,26.5952380952381,2.1619047619047613
189,서귀포,2025,28,27.228571428571428,24.5,32.7,3.8000000000000007,4.7,2,0,7,7,405.9089285714286,26.3,0.928571428571427
189,서귀포,2025,29,27.75714285714286,23.2,33.6,1.6999999999999993,12.0,1,0,7,7,433.66607142857146,27.133333333333336,0.6238095238095234
189,서귀포,2025,30,29.928571428571427,26.6,34.3,1.8000000000000007,2.2,1,0,7,7,463.59464285714284,28.895238095238096,1.0333333333333314
189,서귀포,2025,31,29.514285714285712,25.5,33.7,1.8999999999999986,2.9000000000000004,1,0,7,7,493.1089285714286,29.71428571428571,-0.1999999999999993
189,서귀포,2025,32,28.485714285714288,25.1,32.9,2.1999999999999993,36.7,3,0,7,7,521.5946428571428,29.009523809523813,-0.5238095238095255
189,서귀포,2025,33,28.8,24.3,33.5,3.3000000000000007,44.4,3,0,7,7,550.3946428571429,28.633333333333336,0.1666666666666643
189,서귀포,2025,34,29.75714285714286,26.2,33.7,1.0,1.2,0,0,7,7,580.1517857142857,28.814285714285717,0.9428571428571431
189,서귀포,2025,35,29.657142857142855,26.2,34.0,1.0999999999999979,19.1,3,0,7,7,609.8089285714286,28.614285714285714,1.042857142857141
189,서귀포,2025,36,29.285714285714285,25.3,33.5,1.2999999999999972,44.0,3,0,7,7,639.0946428571428,28.02857142857143,1.2571428571428562
189,서귀포,2025,37,27.928571428571427,23.8,32.9,1.9000000000000021,223.4,6,0,7,7,667.0232142857143,27.985714285714284,-0.05714285714285694
189,서귀포,2025,38,27.557142857142857,21.7,33.1,4.5,75.5,3,0,7,7,694.5803571428571,27.047619047619047,0.5095238095238095
189,서귀포,2025,39,26.357142857142858,22.8,32.4,3.900000000000002,61.3,5,0,7,7,720.9375,25.32380952380952,1.0333333333333385
189,서귀포,2025,40,25.228571428571428,20.3,30.5,2.3000000000000007,61.8,1,0,7,7,746.1660714285714,23.176190476190474,2.052380952380954
189,서귀포,2025,41,26.042857142857144,22.3,31.7,2.6999999999999993,0.0,0,0,7,7,772.2089285714286,22.71904761904762,3.323809523809526
189,서귀포,2025,42,25.271428571428572,20.9,32.3,4.199999999999999,6.2,3,0,7,7,797.4803571428572,22.44285714285714,2.8285714285714327
189,서귀포,2025,43,20.314285714285713,16.2,25.9,2.1999999999999993,0.3,0,0,7,7,817.7946428571429,20.0,0.31428571428571317
189,서귀포,2025,44,16.928571428571427,10.7,23.8,3.9000000000000004,0.1,0,0,7,7,834.7232142857143,19.266666666666666,-2.3380952380952387
189,서귀포,2025,45,18.114285714285714,10.2,24.2,5.799999999999999,31.900000000000002,1,0,7,7,852.8375,17.166666666666668,0.947619047619046
189,서귀포,2025,46,16.17142857142857,11.6,23.2,2.1999999999999993,0.0,0,0,7,7,869.0089285714286,15.376190476190475,0.795238095238096
189,서귀포,2025,47,12.557142857142859,8.2,19.9,4.300000000000001,0.0,0,0,7,7,881.5660714285714,13.02857142857143,-0.47142857142857153
189,서귀포,2025,48,13.685714285714285,7.0,21.8,6.799999999999999,2.0,2,0,7,7,895.2517857142857,11.64285714285714,2.0428571428571445
189,서귀포,2025,49,11.085714285714285,3.5,21.3,9.4,0.2,0,0,4,7,906.3375,12.057142857142857,-0.9714285714285715
189,서귀포,2025,50,11.728571428571428,6.5,21.4,7.3,13.3,2,0,6,7,918.0660714285714,10.97142857142857,0.757142857142858
189,서귀포,2025,51,12.657142857142857,4.4,22.5,8.8,1.8,0,0,6,7,930.7232142857143,8.057142857142857,4.6
